id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
36369083;https://www.airbnb.com/rooms/36369083;Stunning authentic apartment ◘Lyon 7◘;7420288;Sara;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Bed linens"", ""Dishwasher"", ""Refrigerator"", ""Smoke alarm"", ""Shampoo"", ""Cooking basics"", ""Heating"", ""Coffee maker"", ""TV"", ""Hot water"", ""Hangers"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Stove"", ""Private entrance"", ""Essentials"", ""Bathtub"", ""Wifi""]";141.00;14;2019-08-11;2020-02-07;80;10;9;8;9;8;9;0.83
36377902;https://www.airbnb.com/rooms/36377902;Beau studio au centre ville de lyon;217739372;Abdelhamid;f;3e Arrondissement;Entire condominium;Entire home/apt;1 bath;;1;"[""Smoke alarm"", ""Wifi"", ""Microwave"", ""Private entrance"", ""Elevator"", ""Hair dryer"", ""Dryer"", ""Heating"", ""Shampoo"", ""Essentials"", ""Washer"", ""Dishes and silverware"", ""Coffee maker""]";28.00;20;2019-07-10;2020-02-18;84;10;8;10;10;9;9;1.11
36379882;https://www.airbnb.com/rooms/36379882;Ideal accommodation Any comfort and calm 50 m2;88285121;Benjamin;f;5e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Shampoo"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Elevator"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Washer"", ""Hot water""]";50.00;9;2019-07-07;2019-08-25;93;9;9;10;10;9;9;0.51
36380558;https://www.airbnb.com/rooms/36380558;Ideal quiet accommodation;88285121;Benjamin;f;5e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Essentials"", ""Hot water"", ""Elevator"", ""Hair dryer"", ""Shampoo"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Washer"", ""Wifi""]";29.00;23;2019-09-06;2020-08-27;95;10;9;10;10;9;9;1.47
36380816;https://www.airbnb.com/rooms/36380816;Bright and calm studio in Part-Dieu district - Welkeys;151077629;Welkeys;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Dishes and silverware"", ""Bed linens"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Dryer"", ""Washer"", ""Refrigerator"", ""Wifi""]";46.00;5;2019-08-09;2020-01-24;96;10;8;10;10;10;9;0.30
36382820;https://www.airbnb.com/rooms/36382820;Désinfecté- Le Royale Haussmann - par APPARTHOTEL;269514424;Léonor;f;1er Arrondissement;Room in serviced apartment;Hotel room;1 bath;2;2;"[""Shampoo"", ""Kitchen"", ""TV"", ""Fire extinguisher"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Air conditioning"", ""Lockbox"", ""Dryer"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""First aid kit"", ""Breakfast"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Coffee maker""]";82.00;27;2019-07-08;2020-09-25;83;9;9;9;9;10;8;1.53
36405270;https://www.airbnb.com/rooms/36405270;✨LYON HYPER CENTRE BERTHELOT;168526277;Brice;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Smoke alarm"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Private entrance"", ""Keypad"", ""TV"", ""Essentials"", ""Heating"", ""Dishes and silverware"", ""Coffee maker""]";61.00;51;2019-07-31;2020-12-16;80;9;8;9;9;9;8;2.94
36407977;https://www.airbnb.com/rooms/36407977;Studio plein centre de Lyon - super vue Fourvière;21514717;Guillaume;t;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;3;"[""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Essentials"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dishwasher""]";79.00;63;2019-07-25;2020-11-27;97;10;10;10;10;10;10;3.68
36408959;https://www.airbnb.com/rooms/36408959;Very spacious studio ✦ SAXE GAMBETTA ✦;7420288;Sara;f;7e Arrondissement;Entire apartment;Entire home/apt;1.5 baths;;2;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Baking sheet"", ""Hot water"", ""Wifi"", ""Essentials"", ""Iron"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";46.00;9;2019-09-05;2020-09-25;51;8;4;6;7;9;6;0.57
36409000;https://www.airbnb.com/rooms/36409000;✨LYON HYPER CENTRE BERTHELOT;168526277;Brice;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Dishes and silverware"", ""Dedicated workspace"", ""Essentials"", ""Microwave"", ""Coffee maker"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""TV"", ""Private entrance"", ""Keypad"", ""Wifi""]";65.00;35;2019-07-07;2020-11-29;87;9;9;9;8;9;8;1.97
36415012;https://www.airbnb.com/rooms/36415012;Grande chambre au coeur du quartier Croix-Rousse;273789657;Michèle;f;4e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Washer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Hot water"", ""Wifi"", ""Hangers""]";36.00;2;2019-12-08;2020-03-13;100;10;10;10;10;10;10;0.16
36416699;https://www.airbnb.com/rooms/36416699;Studio opéra, Presqu'île !;74677216;Pascal Et Jade;t;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Stove"", ""Dishes and silverware"", ""Pocket wifi"", ""Essentials"", ""Elevator"", ""Wifi"", ""Microwave"", ""Coffee maker"", ""Hair dryer"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Private entrance"", ""Smoke alarm"", ""Host greets you"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers""]";38.00;21;2019-07-21;2020-08-27;99;10;10;10;10;10;10;1.22
36424248;https://www.airbnb.com/rooms/36424248;Centre Lyon - Chambre dans appartement ancien;96145489;Lina;f;7e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Smoke alarm"", ""Breakfast"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Luggage dropoff allowed"", ""TV"", ""Essentials"", ""Washer""]";40.00;7;2019-07-18;2020-07-26;91;10;9;10;9;10;9;0.39
36472570;https://www.airbnb.com/rooms/36472570;Appart. T3 lumineux avec balcon Grange Blanche;91225819;Rafika;f;8e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Shampoo"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""First aid kit"", ""Smoke alarm"", ""Hangers"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Coffee maker""]";60.00;19;2019-09-21;2020-09-04;89;9;9;9;9;9;9;1.25
36482735;https://www.airbnb.com/rooms/36482735;Superbe emplacement pour la fête des lumières.;101108289;Capucine;f;4e Arrondissement;Private room in apartment;Private room;1 shared bath;2;2;"[""Dishes and silverware"", ""Stove"", ""Washer"", ""Bed linens"", ""Essentials"", ""Elevator"", ""Iron"", ""First aid kit"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Hot water"", ""Refrigerator"", ""Coffee maker"", ""Hangers"", ""Dishwasher""]";70.00;14;2019-07-13;2019-12-08;87;10;8;10;10;10;9;0.80
36501561;https://www.airbnb.com/rooms/36501561;Charming Flat in the Croix Rousse Slopes (center);9955462;Thibault;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Smoke alarm"", ""First aid kit"", ""Extra pillows and blankets"", ""Wifi"", ""Free street parking"", ""Kitchen"", ""Hot water"", ""Bed linens"", ""Hair dryer"", ""Hangers"", ""Dryer"", ""Heating"", ""Iron"", ""Host greets you"", ""Shampoo"", ""TV"", ""Essentials"", ""Washer""]";65.00;6;2019-08-04;2019-11-03;97;10;9;10;10;10;10;0.35
36508415;https://www.airbnb.com/rooms/36508415;Residence valonniere;204243363;Mehdi;f;9e Arrondissement;Entire condominium;Entire home/apt;1 bath;1;1;"[""Essentials"", ""Shampoo"", ""Elevator"", ""Wifi"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV"", ""Free parking on premises"", ""Smoke alarm"", ""Dedicated workspace""]";38.00;7;2019-07-22;2020-04-03;86;9;8;9;10;10;10;0.41
36518378;https://www.airbnb.com/rooms/36518378;Cosy room downtown Lyon;114334175;Sophie;f;7e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Bed linens"", ""Dishwasher"", ""Refrigerator"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Shampoo"", ""Cooking basics"", ""Heating"", ""Cable TV"", ""Coffee maker"", ""TV"", ""Hot water"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Stove"", ""Paid parking off premises"", ""First aid kit"", ""Essentials"", ""Host greets you"", ""Wifi""]";35.00;30;2019-07-19;2020-10-11;94;10;9;10;10;10;9;1.69
36550985;https://www.airbnb.com/rooms/36550985;Pleasant studio of 18m2 in the district of Monluc;7420288;Sara;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Stove"", ""Dishes and silverware"", ""Bed linens"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Microwave"", ""Coffee maker"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Private entrance"", ""Smoke alarm"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Hangers""]";38.00;5;2019-09-02;2019-12-30;84;9;10;9;8;9;8;0.32
36552244;https://www.airbnb.com/rooms/36552244;"Studio proche du coeur de Lyon ""Bobo""";91983746;Audrey;f;7e Arrondissement;Room in serviced apartment;Hotel room;1 bath;;1;"[""Dishes and silverware"", ""Essentials"", ""Heating"", ""Refrigerator"", ""Wifi"", ""Hangers""]";65.00;62;2019-07-20;2020-08-12;84;9;9;9;9;9;8;3.58
36553405;https://www.airbnb.com/rooms/36553405;Appartement calme et climatisé-Sans souci+ ménage;14055874;Hub;t;8e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Bed linens"", ""Central air conditioning"", ""Outlet covers"", ""Dishwasher"", ""Nespresso machine"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Gas stove"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Portable fans"", ""Room-darkening shades"", ""Shampoo"", ""Cooking basics"", ""Freezer"", ""Elevator"", ""Heating"", ""Single level home"", ""Lockbox"", ""Pour-over coffee"", ""Cable TV"", ""Coffee maker"", ""Cleaning before checkout"", ""TV"", ""Free street parking"", ""Paid parking lot on premises \u2013 1 space"", ""Hot water"", ""Hangers"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Shower gel"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""Essentials"", ""Bathtub"", ""Dedicated workspace"", ""Wifi""]";72.00;5;2019-09-03;2020-03-05;100;10;10;10;10;10;10;0.31
36557952;https://www.airbnb.com/rooms/36557952;Cosy 3 bedroom + Terrasse @ trendy Lyon Confluence;39675876;Cedryc;t;2e Arrondissement;Entire apartment;Entire home/apt;2 baths;3;5;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Garden or backyard"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Smoke alarm"", ""Free parking on premises"", ""Washer"", ""Single level home"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";89.00;17;2019-07-28;2020-10-24;98;10;10;10;10;10;10;1.00
36575617;https://www.airbnb.com/rooms/36575617;Bel appartement, jungle cosy, centre ville;7430286;Joséphine;f;4e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Kitchen"", ""Paid parking on premises"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bed linens"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ethernet connection"", ""Washer"", ""Free street parking"", ""Cleaning before checkout"", ""Heating"", ""Cooking basics"", ""Coffee maker""]";50.00;8;2019-09-14;2020-09-24;94;10;9;9;10;9;10;0.52
36578526;https://www.airbnb.com/rooms/36578526;⁂ Lovely apartment for 2 people LYON 6 ⁂;7420288;Sara;f;6e Arrondissement;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Essentials"", ""Shampoo"", ""Coffee maker"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Private entrance"", ""Oven"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Dishwasher""]";54.00;11;2019-09-10;2019-12-30;84;10;9;10;10;10;9;0.71
36579122;https://www.airbnb.com/rooms/36579122;PRO AGENCY ✮ Moderne Studio of 15m2 LYON 7✮;7420288;Sara;f;7e Arrondissement;Entire apartment;Entire home/apt;1.5 baths;;1;"[""Stove"", ""Dishes and silverware"", ""Bed linens"", ""Essentials"", ""Hot water"", ""Shampoo"", ""Microwave"", ""Coffee maker"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Private entrance"", ""Smoke alarm"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers""]";66.00;16;2019-09-09;2020-03-06;81;9;8;9;9;9;8;1.03
36579795;https://www.airbnb.com/rooms/36579795;Appartement Point du Jour;264144733;Eddy;f;5e Arrondissement;Entire condominium;Entire home/apt;1 bath;3;3;"[""Hangers"", ""Kitchen"", ""Heating"", ""Essentials"", ""Private entrance"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Washer"", ""Free parking on premises"", ""Dedicated workspace"", ""TV""]";49.00;3;2019-07-19;2019-08-19;100;9;10;9;10;10;10;0.17
36580430;https://www.airbnb.com/rooms/36580430;Splendid studio ✽ Pentes de la Croix Rousse ✽;7420288;Sara;f;1er Arrondissement;Entire apartment;Entire home/apt;1.5 baths;;2;"[""Stove"", ""Dishes and silverware"", ""Washer"", ""Bed linens"", ""Essentials"", ""Hair dryer"", ""Shampoo"", ""Microwave"", ""Coffee maker"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Private entrance"", ""Smoke alarm"", ""Oven"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Dishwasher""]";53.00;27;2019-08-04;2020-10-24;90;10;9;10;10;10;9;1.61
36598674;https://www.airbnb.com/rooms/36598674;6mn EN BUS gare PERRACHE et BELLECOUR.;16574041;Zahia;t;5e Arrondissement;Private room in townhouse;Private room;1 shared bath;1;1;"[""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Air conditioning"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Baby safety gates"", ""Essentials"", ""Hair dryer"", ""Iron"", ""First aid kit"", ""Breakfast"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ethernet connection"", ""Nespresso machine"", ""Washer"", ""Hangers"", ""Pocket wifi"", ""Heating"", ""Cooking basics"", ""Coffee maker""]";30.00;6;2019-09-27;2020-10-04;100;10;10;10;10;10;9;0.40
36683417;https://www.airbnb.com/rooms/36683417;Lovely and big + free underground parking!;30467113;Isabelle;t;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Shampoo"", ""Room-darkening shades"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Window guards"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Lockbox"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""First aid kit"", ""Free parking on premises"", ""Ethernet connection"", ""Washer"", ""Hangers"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Indoor fireplace"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";79.00;44;2019-07-21;2020-09-22;96;10;10;10;10;10;10;2.55
36686167;https://www.airbnb.com/rooms/36686167;Appartement lumineux au bord de la Saône. 80m2;38544584;Emeline;f;9e Arrondissement;Private room in apartment;Private room;1 shared bath;1;2;"[""Essentials"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Breakfast"", ""Kitchen"", ""Private living room"", ""Smoke alarm"", ""Host greets you"", ""Washer"", ""Dedicated workspace"", ""Hangers""]";35.00;11;2019-07-20;2019-08-23;85;9;7;10;10;10;9;0.64
36712273;https://www.airbnb.com/rooms/36712273;Appartement en plein centre de Lyon;24867534;Florent;f;1er Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Hair dryer"", ""Iron"", ""Kitchen"", ""Washer"", ""Wifi""]";24.00;3;2019-07-20;2019-07-27;93;9;9;9;9;10;10;0.17
36721716;https://www.airbnb.com/rooms/36721716;Typique Lyon 66m2 LUMINEUX CALME. Avec ACCUEIL : );18289211;Williams;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Bed linens"", ""Dishwasher"", ""Refrigerator"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Portable fans"", ""Room-darkening shades"", ""Paid parking garage off premises"", ""Shampoo"", ""Cooking basics"", ""Whirlpool 6\u00e8me sens oven"", ""Heating"", ""Single level home"", ""Cable TV"", ""Coffee maker"", ""TV"", ""Hot water"", ""Hangers"", ""Kitchen"", ""Philips DS3600 Bluetooth sound system"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Rosi\u00e8res gas stove"", ""Building staff"", ""Iron"", ""Luggage dropoff allowed"", ""Shower gel"", ""First aid kit"", ""Essentials"", ""Bathtub"", ""Long term stays allowed"", ""Dedicated workspace"", ""Wifi""]";76.00;9;2019-10-12;2020-12-24;96;10;10;10;10;10;10;0.60
36744096;https://www.airbnb.com/rooms/36744096;Grande chambre lumineuse dans canut, Lyon centre;4962068;Sophie;t;1er Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Iron"", ""First aid kit"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";40.00;7;2019-11-02;2020-12-11;100;10;10;10;10;10;10;0.51
36745929;https://www.airbnb.com/rooms/36745929;High standing and breathtaking view;276210843;Vincent;f;9e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Shampoo"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Lockbox"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dishwasher""]";77.00;33;2019-09-08;2020-10-26;94;10;9;10;9;10;9;2.11
36752256;https://www.airbnb.com/rooms/36752256;Dharma - Stylish 2 bedroom in Lyon near Opera;18234179;Aurelie;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Shampoo"", ""Iron"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV"", ""Private entrance"", ""Smoke alarm"", ""Dryer"", ""Washer"", ""Wifi"", ""Hangers""]";52.00;5;2019-08-13;2019-11-29;95;10;10;9;10;10;9;0.30
36763275;https://www.airbnb.com/rooms/36763275;Petit appartement dans un beau jardin - X rousse;77696608;Cedric;f;1er Arrondissement;Tiny house;Entire home/apt;1 bath;1;1;"[""Essentials"", ""Wifi"", ""Iron"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Private entrance"", ""Free parking on premises"", ""Washer"", ""Hot water""]";35.00;5;2019-07-20;2019-08-05;73;10;8;10;10;9;8;0.29
36780525;https://www.airbnb.com/rooms/36780525;Charmant duplex en plein cœur de Lyon;61791436;Adeline;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;3;"[""Bed linens"", ""Refrigerator"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Shampoo"", ""Cooking basics"", ""Heating"", ""Coffee maker"", ""Cleaning before checkout"", ""TV"", ""Hangers"", ""Hot water"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Luggage dropoff allowed"", ""Paid parking off premises"", ""Essentials"", ""Wifi""]";21.00;6;2019-07-20;2019-12-08;100;10;10;10;10;10;10;0.34
36784125;https://www.airbnb.com/rooms/36784125;AUTOMATIC CHECK-IN - Apartment of 68 m2;7420288;Sara;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Shampoo"", ""Dishes and silverware"", ""Bed linens"", ""Iron"", ""Kitchen"", ""Microwave"", ""Private entrance"", ""Elevator"", ""Oven"", ""Cooking basics"", ""Coffee maker"", ""Indoor fireplace"", ""Stove"", ""Washer"", ""Wifi"", ""TV"", ""Hot water"", ""Dishwasher"", ""Heating"", ""Refrigerator"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Hair dryer""]";67.00;8;2019-08-08;2020-08-17;93;10;9;10;10;10;10;0.47
