id,minutes,n_ingredients
347963,19,4
170359,75,10
465744,370,9
290621,27,8
253924,28,13
191072,200,10
270395,45,7
219290,85,13
281429,60,11
8294,0,8
170550,30,9
174742,40,9
9101,55,12
164640,30,16
410477,45,11
242223,240,8
161227,60,13
64214,30,6
277685,12,3
101795,40,11
23417,25,9
51412,135,10
255086,60,7
128473,35,6
63900,20,6
195248,65,15
161539,210,8
90358,35,8
490518,35,16
330897,380,13
203695,25,8
94425,440,4
413239,45,12
102764,95,14
124384,190,8
57506,45,10
75453,135,4
144344,35,6
62136,60,15
289326,15,10
167272,30,8
317013,25,10
29715,30,6
110783,25,10
225320,15,7
291068,145,22
281336,2,4
57850,20,5
245370,70,6
50466,20,10
170440,15,12
221311,25,7
25578,15,9
238457,55,11
408493,20,6
448859,50,3
498165,495,5
161252,30,8
461672,20,4
456110,920,10
14132,40,16
68169,50,8
111880,30,11
100394,55,11
327941,65,8
270535,5,4
200224,120,15
226689,70,5
323412,30,8
131497,35,7
276337,15,8
318698,10,8
161110,15,11
329488,45,16
257320,35,6
41555,360,19
337065,3,3
458027,35,12
16430,10,6
269767,10,4
486851,5,11
94414,10,6
87361,20,4
414324,30,10
358420,65,14
82469,20,5
305971,10,6
365718,35,8
128572,36,15
178644,55,6
280515,40,14
219884,30,13
354877,70,8
234212,45,10
458172,40,4
194181,310,6
107340,35,10
135587,40,11
164014,20,11
27412,70,10
472337,35,9
201659,35,4
391313,15,9
297715,60,12
348164,23,6
448171,35,10
170338,70,14
280663,30,4
371870,40,19
176534,30,6
70449,155,14
12544,10,3
271411,5,8
27869,20,8
305085,20,6
459230,25,4
70796,26,5
351828,30,12
264904,15,6
51574,30,8
239048,15,10
340208,40,8
106443,80,11
17490,20160,6
88643,35,10
80918,30,12
394426,38,11
68986,25,5
326201,30,13
296252,55,12
411705,25,17
36474,100,8
334576,25,8
90798,25,9
499410,10,9
269400,30,14
37770,55,7
320887,60,14
297260,80,12
179403,250,7
356814,35,10
33772,15,11
272272,30,6
81903,15,6
17182,60,14
465285,15,6
480018,33,4
230709,50,10
213444,45,17
29660,20,12
22545,25,10
294403,50,9
354308,40,13
402119,10,6
419629,75,11
136101,70,10
25533,48,8
281308,30,15
364515,45,7
45757,140,9
253264,30,6
145895,75,7
211568,40,15
10877,45,6
42344,70,6
461136,50,14
364403,20,5
129377,50,8
152206,430,6
40585,2,4
426186,75,17
188902,40,13
464202,60,13
386947,30,11
454390,30,5
373482,35,9
401743,15,8
321510,17,11
355804,12,4
293353,35,10
476345,35,5
230197,30,11
503300,25,12
11251,30,8
364488,30,6
506529,5,6
83756,70,9
370940,55,18
32323,1530,16
509443,55,6
22092,25,4
143845,135,11
24350,55,12
514889,35,15
100179,95,9
259253,5,4
27959,15,5
121109,25,9
278822,40,12
107503,730,8
221897,35,7
286770,60,20
112133,110,10
30493,15,3
29221,40,7
73634,45,17
31862,24,7
68503,135,11
445457,70,8
167138,35,9
11035,95,8
346491,555,15
24514,25,6
249941,15,14
371057,20,7
338769,15,7
198484,35,10
491647,60,7
231314,200,9
88038,40,17
164617,29,6
123866,30,8
272825,25,16
140818,200,9
422932,22,5
151593,15,4
194497,10,6
246388,45,6
336850,10,12
60543,100,12
430958,10,7
178423,15,10
509843,50,6
373027,350,25
31923,45,12
171904,60,9
24992,20,9
97756,30,8
123764,95,9
155375,30,14
36403,40,14
268155,70,9
58476,35,4
17891,45,11
495927,18,5
361903,15,8
182159,45,12
252196,25,3
128045,5,4
401839,40,10
516241,130,11
94284,15,3
349057,50,14
121891,50,10
330926,200,13
90246,60,13
10175,375,10
514162,50,6
31575,2,7
317890,60,14
117802,15,9
44940,40,9
100509,20,8
240859,60,12
214117,20,12
272158,82,5
255070,15,8
205791,15,5
58066,555,9
133224,30,12
211055,505,14
212756,45,13
118518,10,8
369355,30,17
391230,35,13
461638,50,10
225332,15,8
407726,27,8
274648,150,10
354994,75,4
310864,65,10
283077,150,11
239210,30,12
249715,15,6
143374,23,17
190320,2,6
393522,60,7
96635,60,6
283587,60,15
77312,45,15
227775,50,11
368079,40,9
338056,90,10
286594,30,7
179998,40,9
70534,70,7
125576,35,10
84353,80,18
256609,2,4
481893,33,12
255193,120,14
232629,45,9
398801,75,11
253120,180,13
380235,21,11
299762,55,8
90861,70,6
200295,140,14
329360,8,5
338497,365,4
179962,55,11
346117,50,9
44835,30,15
449091,13,11
32949,50,16
203391,290,17
19991,20,7
246875,1,5
334803,35,12
169491,65,6
154175,10,4
351666,315,17
9767,55,18
42737,85,12
127166,45,8
508206,35,7
171470,1455,17
208059,65,5
526250,35,5
250808,35,9
173682,90,11
292168,50,10
178596,2340,13
25402,25,12
358879,188,8
54374,25,9
73473,15,6
341403,30,14
79730,115,14
239940,10,5
134755,30,8
149942,90,6
243518,5,5
95549,3,4
322108,35,19
63069,40,5
45069,390,11
146085,195,11
137150,105,10
342777,510,16
65186,60,15
336761,14,13
308567,90,9
216507,10,7
100232,30,11
218188,90,14
452144,40,9
383146,3,3
209588,30,11
18946,150,9
192226,35,9
12713,25,9
304293,45,4
424334,35,18
320810,33,11
483812,110,14
52443,25,7
216978,45,16
324991,105,12
141738,30,7
139247,45,8
126607,5,3
27126,15,6
192458,50,9
178294,490,4
72198,80,11
453409,30,11
243487,680,7
32887,65,13
77343,13,8
19351,30,13
457921,30,12
324541,21,4
84767,55,9
239604,5,7
90530,240,15
417083,50,10
256822,195,12
160270,13,6
283474,35,8
128908,55,15
146014,5,8
159154,45,7
315049,65,5
147050,20,4
330889,25,12
334058,15,8
227253,15,6
24987,30,10
120267,25,7
118871,210,9
470968,25,11
363505,55,11
156593,19,10
91984,35,12
353740,675,2
335948,24,5
29135,10,3
385211,45,8
270219,33,5
460964,645,7
162650,488,9
234162,240,13
459243,30,5
243347,100,12
143103,80,9
77976,70,12
274898,20,12
88064,90,11
306861,25,10
89272,440,10
329234,75,7
503424,18,3
10779,15,10
42720,370,10
471040,25,2
117966,17,7
81711,75,13
221313,80,8
311263,10,10
437023,70,12
244966,5,6
435894,70,16
392493,7,7
360846,10,5
289870,75,11
167311,40,9
52147,30,9
360689,43,10
323191,10,8
111997,105,14
33423,120,12
169132,135,8
221507,10,8
64056,60,5
304814,15,8
143020,80,8
393896,45,9
405787,60,11
419778,110,16
76681,40,13
171995,9,4
95379,205,8
241947,35,6
246574,55,12
87894,75,12
166276,27,16
47547,105,15
81564,20,5
407959,90,13
226671,120,21
143,105,11
173179,50,9
232520,70,9
531108,10,4
417875,35,4
313382,21,7
37367,20,7
405607,65,11
69909,40,6
441113,28,6
82145,55,8
409717,90,9
178091,70,8
212915,30,16
407432,13,16
269940,10,8
96163,80,10
191910,60,10
152170,80,18
83968,22,7
52807,70,18
164541,80,17
212687,20,7
433381,85,10
119627,20,3
108305,20,5
115331,20,8
168518,75,8
199548,30,11
85249,30,9
334221,11,4
130936,50,9
301811,75,12
355780,35,13
24024,30,9
137475,120,15
294635,10,4
219934,20,8
52238,60,13
505791,30,8
367134,185,7
338550,5,3
389298,35,6
234183,55,9
430250,30,8
32023,35,16
187688,4,3
412896,20,9
190543,40,8
22368,65,9
445070,90,11
315476,5,6
418906,60,10
137692,151,4
92841,45,6
13279,50,7
66142,80,12
291181,61,14
275805,60,9
13686,5,6
268975,40,9
115127,70,17
196113,80,7
112413,35,6
70253,300,7
291078,20,7
290653,35,10
313238,40,13
456204,10,6
350031,25,12
108007,10,8
219126,60,10
309704,105,13
89570,60,19
188274,75,17
381427,30,6
371567,15,10
413375,25,8
274410,50,14
347785,17,8
50336,15,7
90186,20,7
226933,22,15
188639,15,5
416726,50,8
247508,90,17
182594,75,9
154893,30,11
158546,20,6
357550,365,5
151595,40,10
267066,25,7
137701,40,13
375833,23,4
375151,140,7
313287,60,10
43448,13,8
112064,160,10
174585,80,9
179357,60,4
373426,10,7
230567,30,8
372052,50,10
215689,20,8
287105,35,8
388784,30,8
96784,45,16
266898,20,3
190924,30,4
32578,10,7
87723,20,10
179533,30,11
33056,50,7
60916,60,11
487669,100,12
335274,90,16
31785,18,4
261416,70,8
259198,55,15
252881,300,7
154426,15,4
337509,5,3
207210,25,15
69807,50,7
57059,500,14
104858,5,6
58429,60,8
279529,60,8
94,40,8
107117,6,4
209247,35,8
194846,40,11
17783,1490,4
18356,35,9
313875,10,8
47482,32,14
386100,45,4
299599,32,12
109306,30,13
138896,27,10
320499,20,6
489615,75,9
449103,90,4
250139,60,10
92864,45,20
7222,35,9
457008,25,9
205764,200,16
420902,255,7
495944,30,5
219649,110,12
159658,15,6
157059,180,13
240312,55,9
354489,30,13
115197,125,6
310482,55,9
180394,25,7
313758,15,7
355068,15,7
38760,255,12
98986,20,8
416426,40,12
304139,30,8
348477,25,8
419939,90,10
305387,10,10
10742,750,4
464753,50,9
3579,45,5
169754,10,9
317934,65,18
340839,1,4
332539,45,11
406393,30,7
246167,60,11
291963,320,10
182229,12,6
126746,15,11
283928,90,9
133974,65,11
160698,500,8
351493,20,5
482985,75,19
415267,20,9
200162,30,7
191302,34,8
35838,15,6
239804,35,10
350742,6,10
24666,60,8
292982,80,18
136791,65,10
235758,22,13
23085,80,14
143945,25,7
296745,10,4
128483,90,11
185312,35,6
171541,15,5
143025,5,4
166245,40,13
124897,15,7
253291,5,4
412924,80,10
204259,135,8
303131,720,9
305796,60,9
47133,70,12
373020,145,13
93516,23,7
390096,30,10
330200,5,4
250814,30,19
260261,60,10
41343,80,8
176949,8,4
471676,15,8
23279,40,15
344230,100,12
215795,50,15
92565,40,10
44030,26,7
369668,1080,12
133143,10,6
674,60,10
47303,90,15
288843,45,9
266387,31,8
308676,60,14
33152,18,4
181508,10,9
217894,65,19
35496,15,6
469484,5,8
173611,55,9
125668,75,5
180839,60,9
34144,65,11
210325,35,8
296492,25,4
254742,40,7
316836,45,15
236240,40,9
62766,70,18
121976,30,5
274797,65,19
387555,45,9
526913,40,13
264836,20,10
123964,45,8
346417,260,10
496776,45,19
479976,80,10
160232,100,11
383269,35,5
70240,100,6
121057,35,11
306473,60,11
181655,65,10
231202,13,8
493963,13,10
286550,50,8
336444,65,9
72519,20,11
48492,40,6
60104,45,7
385916,25,9
201251,45,12
163008,15,11
117615,250,9
205074,35,5
26610,5,5
69726,45,9
422567,40,8
260345,23,5
373198,60,18
28274,20,5
22803,51,8
377022,35,9
108296,40,10
213440,3,6
205255,45,3
36813,90,8
349680,30,11
102756,60,7
304643,10,8
391858,10,5
232255,150,14
83108,255,9
283248,15,4
29590,45,10
393171,70,12
221678,130,15
185417,45,7
254841,75,9
274113,35,18
313230,60,15
458355,70,11
206019,25,9
135262,160,11
225939,25,6
131228,10,5
341217,35,5
27050,200,7
115669,60,10
86497,20,8
411341,20,7
148484,35,4
392534,195,12
190158,22,13
134266,60,7
287256,45,9
485633,20,10
126628,40,8
144893,45,10
166855,15,7
172111,2,2
386636,70,10
214859,75,3
269018,75,5
256115,100,9
227223,75,9
416435,80,16
403051,5,7
236689,13,17
24887,10,5
314534,2,5
377194,7,6
189531,10,4
109662,40,10
502671,40,9
155021,45,6
290648,20,6
279476,45,6
458804,20,13
89525,102,10
234979,30,5
37278,220,8
231163,40,7
471311,710,14
89741,90,19
115112,30,6
394093,8,5
170738,40,9
336643,25,3
439645,30,11
190548,55,10
77606,40,9
502991,55,12
159582,10,6
379314,15,7
134501,5,5
512979,5,3
425482,1,8
365495,25,5
11417,65,6
347572,25,9
423475,50,16
438740,85,14
217642,10,12
91298,10,6
420723,35,7
269859,25,14
265591,25,9
324642,35,11
288757,60,7
140622,15,7
255756,20,12
46397,75,12
274337,15,4
64398,80,9
206306,45,12
60775,80,8
388632,35,7
173209,5,10
510632,110,14
235058,120,13
148831,65,5
486672,35,8
68600,50,6
339690,20,3
320133,250,11
169847,40,12
497375,13,5
249505,25,6
65113,70,9
364735,5,9
454782,30,13
110211,25,10
473609,15,7
110913,10,5
259776,150,12
244440,45,9
169199,20,7
458182,240,5
129660,27,8
131530,25,7
338842,6,7
20478,40,7
296462,22,7
116434,30,14
28574,40,10
246163,30,9
398358,30,13
291813,15,9
125820,50,13
38977,20,10
283767,50,11
166669,5,8
219676,60,14
112514,10,8
10370,30,6
107674,80,7
386000,13,3
259003,140,11
45538,25,9
32155,70,8
160842,60,6
119772,25,5
101243,35,12
275626,67,7
155241,40,11
282955,360,13
89846,20,7
136055,35,14
276182,75,8
308943,75,13
289073,85,10
502872,50,10
299335,50,13
494569,50,10
222125,80,14
8545,150,15
83806,30,11
424282,20,3
72154,75,17
78788,35,3
296499,15,17
348975,90,9
438738,20,4
137274,1980,19
425051,30,11
80538,60,15
106870,20,10
129981,70,10
401094,10,5
435248,60,13
377824,65,9
22267,315,9
305850,30,14
33013,65,8
35307,1500,10
147600,42,16
313991,10,5
112261,17,4
501086,20,20
351863,65,12
227572,205,12
423378,20,8
47457,25,12
453403,20,6
23524,75,11
330910,210,20
32995,5,6
83374,15,9
135515,15,2
371370,10,11
292463,70,7
222046,45,10
37607,16,5
52720,20,3
51935,20,7
334967,30,9
11174,90,6
282927,375,12
87732,80,6
26564,65,11
380037,80,11
24659,1,3
458721,65,12
384987,40,9
320454,25,14
118177,120,11
117457,25,8
258610,45,13
320909,10,7
473752,10,7
224713,45,10
518096,50,13
30728,20,13
246901,70,5
397407,30,9
112106,690,12
326950,35,6
27105,70,10
338071,116,14
248759,15,11
289439,185,9
169928,45,12
414612,26,11
18365,500,4
51648,65,10
280423,25,11
39306,30,11
152325,30,11
76178,70,14
43279,245,10
258234,120,13
119781,20,7
129610,75,7
247261,65,13
236213,495,11
123898,75,9
169947,10,4
327948,25,12
212311,46,9
328433,50,11
37610,124,10
259593,35,12
120598,65,10
22335,90,9
277181,6,5
480463,50,16
105646,80,6
7939,150,9
10432,45,15
376571,30,7
227676,28,13
75333,65,21
179692,250,5
183591,40,14
48219,65,13
443988,5,2
402575,45,7
119267,17,4
17051,5,7
179380,35,8
441404,250,6
28335,15,7
219573,60,7
355269,34,8
94123,50,9
66667,60,12
62210,90,12
26569,37,11
56465,35,8
86884,50,6
5298,0,4
479422,70,13
221049,9,7
70524,490,13
68236,40,8
157524,60,3
141302,30,8
236863,5,5
14549,40,6
332826,135,10
53243,500,6
131006,25,10
14307,60,6
193631,70,12
21371,55,4
438318,25,15
263640,490,3
120882,45,6
107717,60,11
31229,17,10
520197,90,9
44753,66,18
464593,70,12
24318,15,9
460273,45,13
121262,60,6
205465,380,14
252664,50,7
279604,100,14
429869,45,7
78396,30,8
374457,35,15
366238,20,11
208734,45,5
296615,12,10
368667,240,10
290698,35,6
133749,40,7
274812,10,8
179747,25,9
368837,105,11
495972,25,5
428285,35,14
305869,45,11
158556,40,9
165117,55,6
33046,255,7
213890,15,9
202314,5,4
231656,100,20
298540,740,11
445731,30,10
310396,60,15
304316,25,14
12875,35,11
240127,30,7
135037,35,15
293681,30,14
94475,40,8
177963,135,3
45858,25,11
413481,40,15
414417,50,11
93800,80,18
320916,20,11
312766,15,4
106333,55,13
219927,10,3
260459,20,7
263419,60,11
340794,95,13
241187,80,14
155170,35,9
316231,105,7
123205,20,4
172940,35,4
97906,15,9
23127,195,10
61928,7,4
89975,40,9
141104,40,11
214591,11,5
19594,65,10
202794,35,10
293014,20,9
285822,30,9
76453,95,8
384927,40,5
274778,30,9
55059,70,6
479957,380,9
99870,500,13
174857,10,5
108304,65,13
208675,15,5
182830,70,8
62839,40,16
382533,23,11
103156,140,13
84052,70,8
208062,40,8
441493,250,10
311125,40,14
265274,25,6
84346,70,10
59660,10,6
353720,210,14
376017,65,12
79337,65,8
400529,30,7
100114,15,13
268406,20,6
432509,60,15
38409,85,8
451095,70,7
47911,30,6
167076,55,7
51808,5,5
296624,25,8
205498,80,12
460925,105,10
481556,19,10
431644,730,5
428389,1445,9
253925,45,10
494155,74,10
208268,9,6
443976,28,13
162869,5,8
357330,60,10
67046,5,2
459128,70,8
355254,30,15
403198,60,13
121826,30,7
390440,70,6
286558,32,11
62726,20,4
392365,25,7
51640,75,8
457742,30,7
89321,200,11
407887,75,11
49561,75,10
8863,5,6
237290,20,10
185664,1500,9
177150,30,7
89059,95,10
313695,45,9
377411,60,17
215911,5,6
164770,50,8
222220,30,7
114643,30,10
332583,90,5
453721,10,6
240324,35,4
237764,20,9
434512,645,11
182945,25,10
192033,65,9
168069,250,5
154259,60,8
501919,13,4
262292,50,7
114578,15,7
236574,40,9
41299,22,12
197237,60,16
72779,30,10
73309,70,8
220932,31,10
48428,85,9
100412,55,8
35113,35,4
246185,40,10
398943,490,7
62208,310,13
272058,60,9
169596,44,6
79886,55,16
234954,45,12
257483,10,8
20121,45,5
62457,15,13
451098,60,15
163822,32,8
218084,65,13
67823,5,4
312257,32,2
57988,25,10
343107,5,3
242786,45,11
119382,480,12
90331,30,8
45310,40,8
109433,35,13
213158,75,8
248244,15,10
161788,40,10
325010,35,10
218403,90,8
459738,40,8
21610,20,7
27030,20,9
134496,35,2
97601,10,10
417899,95,6
140469,15,12
30845,44645,3
296920,40,6
279435,90,11
464787,88,12
147411,10,5
470468,30,12
50026,495,5
324615,50,19
22518,35,11
315020,60,11
161746,25,11
170967,26,6
342900,3,4
322857,15,9
453645,10,7
171278,40,7
137460,100,22
312157,35,6
390548,40,11
240137,10,12
123164,105,9
484339,65,12
152134,10,7
243585,40,14
218255,5,3
205747,40,8
136774,15,3
302238,85,20
236816,20,10
109453,1445,6
174753,25,9
311182,30,7
157670,40,6
11877,55,8
119822,35,5
537089,2930,18
456419,3,5
105795,25,2
395891,45,14
115247,30,12
241515,15,4
325587,60,5
14468,105,9
277111,20,6
203876,80,8
477985,40,11
67009,5,3
237653,55,11
274257,45,16
434712,120,13
331837,55,9
23222,70,7
441475,25,5
496067,10,6
333737,15,9
166823,50,20
305975,280,10
390823,80,5
66378,60,8
194865,35,9
76286,20,7
62947,115,7
111226,10,5
351251,180,11
250549,55,13
294054,25,5
262591,70,10
18348,200,8
26927,135,4
270394,30,7
262851,50,13
475858,35,7
350089,20,5
135849,28,6
261975,85,6
252639,25,5
72579,110,12
305726,10,6
34678,15,8
409404,440,12
24883,105,10
132540,135,5
204425,70,11
349263,80,12
90173,50,9
45055,23,6
362182,45,8
489926,4,3
441444,35,9
110251,60,8
202735,35,16
165354,55,18
468624,30,4
61873,80,8
227634,40,10
90022,25,7
351457,45,10
355980,22,9
152210,180,20
393451,55,18
286101,45,8
133584,45,6
169041,510,13
7378,60,12
249250,50,8
268749,110,10
365923,90,7
37198,25,11
213531,5,3
165665,30,8
87009,55,10
306574,10,11
53600,15,4
471287,115,10
372534,20,15
225176,25,11
24454,45,12
131767,60,9
357317,25,7
67070,40,5
32956,40,5
35339,30,10
454498,25,7
274478,730,9
302493,30,13
318720,17,2
380110,10,7
280887,70,12
477668,35,9
19977,20,12
200298,65,11
140454,75,13
94166,25,7
183183,45,8
60824,25,7
197134,140,9
118302,20,6
268730,40,9
109211,30,5
110244,55,11
238465,60,17
111076,40,7
66633,35,12
87067,70,13
87196,55,8
217153,8,9
358707,10,8
189784,10,12
219104,50,6
271806,30,8
429033,10,8
327338,30,9
304059,5,8
241937,55,8
303050,40,13
217047,20,7
210679,30,5
18990,50,9
281446,55,5
63945,60,4
287791,8,6
192047,75,6
250758,20,7
220960,75,5
328864,75,11
247778,12,4
87208,50,14
172419,135,11
43755,55,11
102170,25,9
199914,40,6
170424,60,8
343244,7,7
371509,30,9
183217,50,7
370796,20,12
407846,150,5
48659,30,16
477371,425,8
109051,35,10
219798,20,5
203899,60,13
482973,3,5
311981,60,8
484652,10,5
503656,100,13
300083,35,12
